,MarketCap,Volume,CurrentPrice,52WeekLow,52WeekHigh,ROE(%),ROA(%),OperatingProfitMargin(%),NetProfitMargin(%),EPS,PER,PBR,PSR,PCR,DividendYield,DividendPayoutRatio
MRO,26.3B,12.71M,28.07,20.57,33.42,2.552472429740306,1.4408353833023746,28.90835579514825,149.4773519163763,0.3062966915688367,91.64316973536687,2.3391666412353516,17.723443203537933,24.443856611570904,0.013893836987533402,-0.21602787456445993
NOC,74.2B,1.46M,490.15,414.56,556.27,5.2434456928838955,1.7803503694446272,10.098162071846282,119.08866995073892,5.363666780166787,91.38337894309734,4.7916378472036065,7.748883009794804,80.74352959934173,0.01468938098471257,-0.3497536945812808
KMX,10.83B,1.49M,68.23,52.1,87.5,1.9753868809401265,0.43455787678321744,-0.5308576562985062,-31.65339065199983,0.7477511071093788,91.24694394729009,1.8024801599935594,1.530298581305357,87.18303221670165,0.0,
CLX,16.01B,1.22M,122.45,119.51,178.21,45.36082474226804,2.960470984020185,14.066369489846458,161.36363636363635,1.346168221265326,90.96188352533366,41.26106056819259,7.929317236482776,37.23091046618308,0.03870967838409607,-0.8295454545454546
SJM,16.6B,1.03M,113.31,110.49,163.07,2.62158380215324,1.247977813727756,16.812541546643033,165.3050108932462,1.2529628801625696,90.43364280982689,2.3707937315995395,9.197660547243638,76.19833327161183,0.036360427930196594,-0.5729847494553377
CCI,41.03B,2.41M,94.54,87.97,153.98,6.4575645756457565,1.1654116080118846,36.95768612747724,151.64835164835165,1.0483870967741935,90.17661625788762,5.823213226985363,21.976625815393074,36.666988737568246,0.0662153579371486,-1.4901098901098901
VMC,27.81B,470.23K,209.29,148.51,229.75,4.270452784235581,2.152983200312552,20.55942070140565,140.7647440051847,2.322046651617758,90.13169185912848,3.8490313444767867,13.16420091236076,97.18602413601346,0.00807492022654662,-0.18535320803629293
WEC,26.03B,1.85M,82.52,75.47,101.11,2.410359559153548,0.6741160362906882,23.240437158469945,146.6551724137931,0.9193666878532079,89.75743599733526,2.1634769386128982,14.223855977719795,27.165160132777316,0.03717886724196545,-0.8482758620689655
KEYS,25.79B,884.14K,128.93,125.89,189.45,5.881151725546252,3.2630863358259687,26.410998552821997,126.73611111111111,1.44,89.5347171359592,5.265672561804421,18.658464931372105,106.99584454421681,0.0,
ORLY,55.96B,345.26K,926.46,727.43,975.72,-38.54841217027871,4.72533565199524,20.982425372776692,136.0887202824512,10.386432092826043,89.19906409560666,-34.384822879605544,13.75288636576986,59.68437758580668,0.0,
GD,66.36B,2.1M,243.04,202.35,256.86,3.819694013759113,1.415632848770835,9.475965327029156,129.30107526881721,2.72484981838235,89.1939040627264,3.4069342141220065,6.536669092067419,90.78011576288432,0.026662278550884617,-0.4838709677419355
EA,35.68B,1.43M,131.29,108.53,140.3,5.481319880010909,3.0726897500573265,28.22245322245322,135.07462686567163,1.4793117152656137,88.75072909333338,4.864711357447508,18.543551504948034,99.38103926328697,0.005788712307598793,-0.12935323383084577
PFG,34.31B,781.24K,69.76,65.17,96.17,3.648580169291117,0.12994652406417112,,,0.7905652704351362,88.24066113836972,3.2195312635459303,9.644384519325934,31.118339274918952,0.03684059520212153,-0.3984053497942387
TT,51.68B,1.01M,204.69,139.49,211.71,9.33855859300325,3.1005209848464816,18.81947839394648,151.04060047765267,2.3215841584158414,88.16824567801957,8.233643283064914,10.985658090091839,98.63401835201351,0.014265474450008215,-0.2918799044694643
ICE,70.23B,1.51M,110.43,89.49,118.79,3.344635606346017,0.5862800202519757,41.95205479452055,122.65331664580725,1.2562893081761006,87.90172740186708,2.93999247327606,30.06570213788176,60.96656266848246,0.014851036814885657,-0.295369211514393
EXPD,17.14B,1.26M,116.45,89.35,128.04,7.693197774601815,4.311969220252233,11.094844429204661,126.26880081300813,1.3367567347271467,87.11382850972618,6.701839116280695,7.654419529802456,108.20091040931365,0.011678832422850734,-0.5196290650406504
PCG,35.66B,15.69M,16.28,13.86,18.19,1.7072662919008952,0.3396710989602751,9.546313799621927,123.17073170731707,0.18716972113750788,86.97988428740078,1.4849782451731968,6.741352090327849,27.970002006144565,0.0,
FE,20.41B,3.92M,35.6,32.18,43.31,2.1420107556284753,0.4993094656326357,17.964071856287426,229.78723404255322,0.4098629561290715,86.8582972473125,1.8605140691931856,6.79031931241465,-202.0960381496875,0.043820226597313466,-0.9531914893617022
SO,72.64B,3.26M,66.55,61.56,75.8,2.41861002078042,0.6111613524315178,22.44258872651357,153.9379474940334,0.76771803981807,86.68547513554391,2.0965835881893846,12.637861545509011,35.331920313028114,0.041472575107975126,-0.9116945107398569
AEE,20.47B,2.37M,77.95,69.71,92.44,2.1891742102346203,0.6085192697768762,18.693181818181817,138.81856540084388,0.9025133282559025,86.36991223041518,1.8907878439505263,11.63049386284568,33.284014957086825,0.03181526744185364,-0.6962025316455697
KVUE,37.09B,15.65M,19.37,19.235,27.795,3.894927536231884,1.561251906179653,17.5018698578908,163.25581395348837,0.2245430809399478,86.26407350495805,3.3599231528199236,9.247956022720508,49.99130944357407,0.01032524477721785,
BKR,35.17B,6.48M,34.85,23.37,37.58,2.686410693225003,1.1359543401767656,9.754552652414885,150.2439024390244,0.40631834943576256,85.77018124462221,2.3041393205539973,5.568610342089486,40.98575094439989,0.022094692502548786,-0.4682926829268293
AOS,13.39B,1.21M,70.26,48.67,76.94,8.313916543105274,4.832553558236887,21.273938384679433,130.19108280254775,0.8238130713779875,85.28634052711371,7.090635174092804,13.936256726433026,95.43802895763972,0.017079418780450117,-0.2878980891719745
ROST,37.98B,1.78M,112.04,82.14,122.7,10.01896406121836,3.190886991644278,11.29991357483072,124.94202577080517,1.316645131599908,85.09506337473262,8.525643817385449,7.696104299950513,54.01504359846812,0.011736879589919366,-0.25543389369486846
BR,27.45B,682.9K,177.68,131.35,189.69,14.464875479782203,3.9365009959675463,24.69820554649266,140.14193150262264,2.097734627831715,84.70089129407036,12.25187845595296,14.927438210118654,37.64613119639084,0.016743584661378187,-0.26319037334156126
TSCO,35.58B,1.62M,200.74,187.29,251.17,20.18223876363581,4.663370465689408,13.366135405328224,132.7841532259979,2.376617148402458,84.46459524543103,17.046846283171465,8.502258662486488,46.6451213982958,0.01997608792601411,-0.26772292834861383
DGX,19.84B,894.86K,122.5,119.59,158.34,3.6926461345065995,1.7504655493482308,14.884516680923868,148.08510638297872,1.4506172839506173,84.44680851063829,3.1183218101822754,8.488023952095809,44.695945945945944,0.02816326530612245,-0.3404255319148936
AWK,23.62B,1.72M,118.04,115.39,162.59,2.886300381403979,0.9492812584757254,39.38012762078395,154.2857142857143,1.3994167021273027,84.3494298275064,2.434577914823399,21.529480721697166,55.053240913057785,0.02309386630681916,-0.4928571428571429
URI,49.78B,544.06K,433.05,271.05,492.33,7.971405449150256,2.317101858386262,26.533483398987055,159.5600676818951,5.141290849904616,84.22981707035753,6.714300227755773,14.006702838655402,38.618946383693796,0.010252857926698895,-0.17258883248730963
BXP,8.7B,1.13M,55.44,46.18,79.42,1.257700171292447,0.4115709771412156,32.62485727886944,255.6064775309447,0.6646114279851885,83.41716120467389,1.0491377793584802,10.64712054717572,22.945532768647247,0.07070707245853873,-1.6496323071170385
CI,121.73B,2.24M,305.09,240.5,340.11,3.2069586609849314,0.9729830594319379,,,3.6591478696741855,83.37733461562901,2.673876653754302,2.5040813884931676,48.848679188931925,0.015765839777561474,-0.24794520547945206
PLD,101.3B,2.55M,109.65,100.64,136.67,2.09379056625813,1.3161609883691172,49.04798955189597,98.85890785409546,1.3162456256947743,83.30512131274939,1.7442347712562374,41.33111328518371,83.36613624106893,0.031007751506483598,-0.6638251750782055
DRI,16.2B,1.34M,134.0,131.33,173.06,9.054934823091248,1.7259432790260179,9.37522888742401,131.61953727506426,1.6091224885051982,83.2752018303342,7.540515249534451,5.931673169266828,60.18962005202527,0.04664179104477612,-0.8149100257069408
ROK,33.12B,1.2M,288.32,221.83,348.52,11.048534040086135,3.4079006752786696,18.49287532943226,103.44827586206897,3.4837768685311663,82.7607559854373,9.143850296883665,14.794681978546482,117.57491851392264,0.016370698807219135,-0.3385807096451774
PSA,47.76B,601.01K,272.12,254.87,316.48,5.690062116020058,3.2916757923514632,52.89684488778945,102.47288630847243,3.293746049626194,82.6171754036928,4.700968598971365,42.64726084947904,54.11958667432133,0.04042334336829195,-0.9970157206645341
OXY,71.01B,15.18M,64.37,55.51,76.11,2.954209748892171,1.2078821331760277,23.157266487615637,180.46511627906975,0.7796350145387924,82.56427885638425,2.4391219750778212,10.59464037846769,23.128755640550633,0.01040857497921384,-0.42790697674418604
SCHW,106.47B,12.33M,51.33,45.0,86.63,3.4834576143430156,0.2529789542624217,,,0.6238583263059879,82.27829888075986,2.8661296673137335,22.866863993063415,-20.411832582765197,0.018897330321409597,-0.4435857805255023
HON,122.19B,2.11M,183.56,176.13,220.96,8.306798502876935,2.3854211784333543,20.588235294117645,126.63080026899797,2.2338169422828975,82.17324977891904,6.825966282400572,13.360116162393682,89.84678119209752,0.022444977417723406,-0.46469401479488903
SLB,84.56B,6.82M,58.96,42.21,62.12,5.45579381007711,2.3044661580332844,16.520558093591802,129.52565343659245,0.720269189962594,81.85828285607307,4.466019129097047,10.440746535414679,52.58681977010167,0.015688602685945467,-0.34462729912875123
TFX,9.1B,303.24K,189.58,186.9,276.43,2.641342110682282,1.6145510443064361,19.517960764686336,130.29954641397583,2.3195758156589856,81.73046147111836,2.158781096091607,12.242651522399274,105.68479591041769,0.007173752436251013,-0.1434589302555351
LYV,19.37B,1.31M,84.55,64.25,101.74,21.073062932686668,1.1897612507647393,6.7372875561451,160.02547867426526,1.0348204119224393,81.70500125203841,17.217746332994484,3.4398902772893427,39.448125974915484,0.0,
SWK,14.41B,1.14M,81.45,70.7,104.21,1.8561436256672157,0.7098968443681517,2.27944889273606,53.559322033898304,1.0005498049442287,81.40523994483439,1.5109981721951453,3.4645525187515176,54.49594353341788,0.03941068287626593,-0.676271186440678
TMUS,178.72B,3.17M,141.67,124.92,154.38,3.3779467680608364,1.0545958727837341,19.847884976036674,171.54434939216569,1.7606174090323448,80.46608959001988,2.7181016726910134,9.31002213895781,41.03678185520876,0.0,
PNW,8.58B,724.69K,75.69,62.39,86.03,1.7554409981210102,0.44481203862891655,16.339441010677515,171.83090668741738,0.9406995485739296,80.46139977014964,1.412452399227251,7.651093278419931,37.97323229126169,0.045712774321529225,-0.9015028641609555
RTX,106.62B,8.64M,73.25,68.56,104.91,1.7911374465155832,0.8183225313114745,7.96068796068796,109.87189148455161,0.9117048268519873,80.34398617030897,1.4390712223197053,5.821265064045864,148.28438059527122,0.031126279863481227,-0.6360211002260738
SHW,63.5B,939.56K,246.94,199.01,283.8,21.858390019553305,3.426126970012216,17.823606704483545,140.14111125110242,3.0865420943151367,80.00538949273556,17.487890071984857,10.17534814607317,52.636171784138114,0.009779703475029444,-0.19692579060098273
DOV,19.32B,632.98K,138.12,117.8,160.66,5.195914720925419,2.222052827909627,15.451557698113316,133.95695986195452,1.7318393916803234,79.75335113677954,4.143916112147268,9.199324230542148,98.94482072593821,0.014661164723339984,-0.2918646460726803
BMY,165.06B,10.53M,56.47,55.7,81.44,6.47205744614424,2.2173731668966403,16.933903438446464,91.70284611673902,0.7092028737598358,79.62460857120851,5.153350407996105,14.703528734020598,87.47313914579503,0.04993801910820796,-0.5774240231548481
MAR,57.8B,1.53M,192.93,143.92,210.98,-324.10714285714283,2.893929126639295,18.666666666666668,156.198347107438,2.423230974632844,79.61683995270532,-258.0438652038574,9.514703836323303,88.78928695186492,0.009537138184067208,-0.2162534435261708
CMS,15.76B,1.84M,54.02,49.87,65.72,2.569426420970672,0.6136680613668061,15.691318327974276,123.23232323232322,0.6787795680493658,79.58401077540233,2.0448525997313345,10.13352677397406,23.695690426360397,0.03561643805435188,-0.09595959595959595
DOW,38.56B,3.66M,49.73,44.9,60.875,2.364815446876981,0.8319895701101313,7.45183887915937,175.46391752577318,0.625423644729432,79.51410209914641,1.8803617688861483,3.3769123921266213,28.629799196797336,0.05630404234413724,-1.0164948453608247
BLK,108B,1.26M,627.66,566.0,785.65,3.4239021455785044,1.1137927660545972,36.253641048622,118.44802342606148,7.938381746236285,79.06648901611655,2.7071592138564067,24.200050189562,109.64956750864486,0.03167320022081802,-0.5475841874084919
EXR,15.95B,1.24M,118.07,115.2,180.76,5.015850941429204,1.6368991900256302,53.45062242611256,135.0422409959982,1.4986794983228686,78.78268824452002,3.9516222099959917,31.1827150676266,45.839069810603995,0.053866350609288606,-1.0809495578281705
LNT,12.57B,1.51M,49.75,45.15,57.52,2.4798512089274647,0.784967865378011,23.793859649122805,135.625,0.633114018944006,78.57984266875,1.9486631783942963,13.785937310307018,102.2176815203252,0.03591959798994975,-0.70625
YUM,32.73B,1.35M,116.88,107.7,143.25,-4.954954954954955,7.147742818057455,33.31357439241256,134.44976076555025,1.4928571428571429,78.29282112669146,-3.8793740197910185,19.39916966861709,101.007405033818,0.020405544627357136,-0.40669856459330145
KDP,39.27B,7.92M,28.11,27.66,39.73,1.990738908457672,0.9710237254107064,20.295592504618636,152.882703777336,0.3600805756957363,78.06586221997203,1.5540874934359414,10.363454393414075,103.06332991245652,0.02899324021002955,-0.5606361829025845
AIG,116.48B,2.02M,61.09,45.66,64.88,3.211374244477426,0.2779546410792012,,,0.7830399763484794,78.01645126404219,2.505400222348734,8.74004365102536,189.70449794334687,0.022262235989573616,-0.17950435365036838
SWKS,15.06B,1.38M,94.6,80.08,123.69,3.3311216590959356,2.313299701090488,21.947348767737118,120.07150153217569,1.229899497487437,76.91685269193094,2.5621939395158266,14.05929775679619,49.265030281583506,0.02684989472483814,-0.5040858018386108
NXPI,53.39B,2.35M,194.5,137.51,225.57,8.23404506311195,2.933389367514184,28.40254622612913,134.2406876790831,2.542627588651698,76.49566962464183,6.298687908222249,16.184897665353137,70.62695423015873,0.019984575835475582,-0.37822349570200575
RHI,8.11B,659.33K,75.7,64.65,89.78,6.539955490499738,3.464942605735156,7.169599104105087,110.58593308997855,0.9921566123674396,76.29843515088838,4.989883698815906,4.9466435469449594,28.852687025253406,0.024702775104186087,-0.47946223610431643
MLM,26.34B,236.82K,426.19,303.14,463.41,4.691920144408222,2.28450367960541,25.46682776801406,133.1323571633649,5.635922330097087,75.62027605764831,3.548042965605909,14.465368052987097,73.57134679016454,0.006382129999339796,-0.11742750502440424
SPG,36.7B,1.49M,107.03,97.25,133.08,13.811886381097915,1.4844360260137146,48.03771317339868,135.04845261578438,1.4207193961566518,75.33507254763734,10.405194625397355,26.797231192544626,32.493853105992265,0.06867233564260987,-1.4246526416476968
AEP,39.2B,2.81M,74.47,69.38,100.32,2.1605398862524665,0.5429047906243717,20.00457404230989,167.82425172678435,0.990145880878866,75.21114076099838,1.6249666950468569,8.965133576817005,33.68280337225671,0.044581710025231196,-0.828472755180353
BIIB,44.22B,869.81K,262.26,248.41,319.76,4.091144842847758,2.351650448387712,25.297231270358306,105.02028397565924,3.508896797153025,74.7414429453759,3.057780688529745,18.003679823487122,90.79473849380776,0.0,
CAT,218.34B,1.91M,267.94,179.2,293.88,16.0056967572305,3.4204642560314658,21.08788543711745,124.98288843258042,3.585739694363231,74.72377397126928,11.960060667399695,12.6078570010422,67.20309865929481,0.018287676178817467,-0.21149897330595482
TEL,39.16B,1.34M,121.45,109.88,146.6,4.608938547486034,2.4330676005714023,17.30865432716358,131.06060606060606,1.6373601882401063,74.17427015785758,3.4186465296219275,9.795901611643021,50.274729965787934,0.018937834975658176,-0.3522727272727273
ACGL,49.76B,1.96M,84.16,47.08,84.83,4.582394318104214,1.2459150326797386,,,1.134979702300406,74.15110903880635,3.3978962074055223,16.11249811044011,43.227970603856704,0.0,-0.014903129657228018
BBWI,7.34B,2.21M,30.2,30.03,49.55,-4.596100278551532,1.9056785370548606,12.059012187299551,189.8989898989899,0.4074074074074074,74.1272745999423,-3.4069638743706068,4.707248354967471,222.3818237998269,0.0264900655559498,-0.46464646464646464
HAL,45.19B,7.4M,42.43,27.84,43.42,6.989801764638479,2.5339592074107924,17.437047257675058,165.7377049180328,0.5727699530516432,74.07860709018395,5.177947785609282,7.793713405486756,42.954325404004,0.014140937913847003,-0.2360655737704918
EXPE,28.31B,1.53M,99.16,82.39,124.95,11.971393034825871,1.499454743729553,13.222156045265038,115.32467532467533,1.3483744208118966,73.54040697568423,8.80381115846966,8.431523730088871,24.70598314628135,0.0,
NCLH,6.32B,16.2M,14.86,11.76,22.75,565.7709743118061,0.46179226190693246,12.357560127173437,316.4859027358447,0.2025517612763083,73.36396170066463,415.0720009075905,2.864581202658833,6.114314316725188,0.0,
GEHC,30.53B,1.91M,67.12,53.0,87.83,5.708043151713778,1.293677075918418,11.833091135561553,136.36363636363635,0.9190676664492888,73.03053430863514,4.16861441226403,6.337297766454119,-455.62333344790284,0.000893921298342846,
GRMN,20.96B,520.77K,106.99,80.04,109.62,4.7019492075373845,3.65785462029015,21.529079077373854,98.75529191946906,1.4699765162344292,72.78347421347985,3.4222419889988926,15.867110930579821,76.56941045938713,0.0272922708505709,-0.48480754604273824
MS,158.61B,6.43M,77.79,76.14,100.99,2.152701729462022,0.1873104468925094,,,1.070188063957199,72.68815971268249,1.5647592712490326,12.60575143006463,-16.408603816788037,0.04081501430303045,-0.6319890009165903
MTCH,9.9B,5.85M,35.54,30.73,54.6,-77.37049054733095,3.1653409854329095,27.257001369413853,164.6299464851287,0.493229295355883,72.05573807185141,-55.74987801369134,11.929927654298261,47.24360240921926,0.0,
CTSH,33.22B,2.7M,65.78,51.33,72.71,3.5883127954739207,2.5769466243668946,14.203847728203028,149.89200863930884,0.9168316831683169,71.74708290182488,2.574509756145464,6.7987923421090715,922.7472050984701,0.017330495912973407,-0.31965442764578833
FDX,77.22B,2.9M,242.84,149.64,270.95,4.062711992161001,1.230930848634329,7.333610073336101,147.49536178107607,3.389937106918239,71.63554622954473,2.9103459273177514,3.561787686704913,34.62920127150189,0.019848460190607937,-0.2949907235621521
STZ,49.28B,1.08M,231.69,208.12,273.65,7.095845331139448,2.7677496991576414,34.50014100394811,141.8405797101449,3.2440402936509036,71.42019872406024,5.067866836651745,17.371664241258305,51.515719338910266,0.014588458562664105,-0.23695652173913043
PYPL,73.37B,11.75M,55.75,55.53,92.62,5.233711408371904,1.3797449684227463,15.877590229175242,112.43926141885325,0.7819148936170213,71.29931972789116,3.731600630690199,10.068203650336216,-366.835,0.0,
SRE,43.78B,2.35M,69.49,63.75,84.125,1.9829754304507643,0.7434090442056402,23.74812593703148,128.78048780487805,0.9761904761904762,71.18487586044684,1.4115785985095377,13.127046073215833,24.91673230175003,0.05928910816887609,-0.6439024390243903
GIS,47.57B,4.1M,63.04,60.33,90.89,6.404891872872169,2.15040373949942,18.98587069545538,138.2628062360802,0.8925258415054333,70.63100919206671,4.5238397674702755,9.69885715555629,125.81323642120321,0.04441624300976705,-0.5174461766889383
CMI,50.68B,558.9K,227.72,203.18,265.28,6.340260655160268,2.2687884039703796,10.002315350775643,120.0,3.2352697751495145,70.38671178825552,4.4627009939718185,5.8669173984190754,104.92429086448028,0.02806077624163939,-0.30972222222222223
OKE,32.83B,3.39M,69.12,54.49,71.57,6.483790523690773,1.9469173808137115,19.7481243301179,157.47863247863248,0.9854369391803103,70.14147734717179,4.547826461412634,8.795876580513504,42.52099922082434,0.054976849667268124,-0.9145299145299145
CPB,11.84B,4.15M,39.71,37.94,57.78,4.613704613704614,1.401559130867474,12.76595744680851,156.2130177514793,0.5669392654905965,70.04277442330603,3.2315667151347856,5.723998490105764,52.60990612239431,0.04658776234329817,-0.6568047337278107
SEE,6.91B,1.47M,29.55,29.32,56.43,24.030067895247335,1.3170485354313965,15.708285052143687,218.86982845610495,0.4235125681970087,69.77360639581902,16.766644989877946,5.007650922527278,-118.19768194573786,0.02707275873620561,-0.29162462159434915
AMCR,12.61B,5.73M,8.71,8.615,12.78,4.425427872860635,1.064518026230665,10.454669207732099,212.15469613259668,0.125,69.68000030517578,3.083638155314625,3.433727213513971,13.53227473737856,0.056486796537910416,-0.9834254143646409
DE,204.2B,1.07M,380.66,345.55,450.0,12.862819626814098,2.8801609331025078,25.51972710304435,133.14304902619207,5.5515040471061035,68.56880593657144,8.819881827881382,13.142685465605313,67.10414199116325,0.013266431858921022,-0.12357286769644056
HSIC,9.58B,584.79K,73.35,66.46,89.72,2.796644027167399,1.5307238136890444,7.064516129032258,156.42857142857142,1.0721659097711427,68.41291800611147,1.9132657852288466,3.0896156518889053,34.955505550567906,0.0,
AVB,25.05B,579.61K,176.42,153.07,198.66,3.113485414922369,1.7683337324932566,32.79130359262369,61.573209611793764,2.5907378426981054,68.09643000590671,2.1201724163167253,36.26529661156127,72.31475639989267,0.037070627297802666,-0.6277808128331199
PNR,10.3B,1.35M,62.41,38.55,71.82,5.209007597179164,2.349307806954197,19.26096997690531,136.36363636363635,0.9260306575864223,67.39517675373254,3.5106198772342543,9.519374157640375,23.15147725375355,0.013940073740219298,-0.23741007194244604
QCOM,121.16B,5.8M,108.66,101.47,139.94,8.72278664731495,3.679441655442635,21.524079990533664,100.88740987243483,1.6170403587443947,67.19684086702826,5.861437062566616,14.336280213377346,45.598759534532164,0.028529356667792886,-0.49528563505268997
MCHP,44.76B,4.6M,77.46,58.17,94.3,9.75509785838713,4.0401100966376875,39.53508695272219,135.77430972388956,1.1533287667698484,67.16211484208138,6.551730026607386,19.55642459615618,45.06326352271751,0.019093726019633724,-0.3134753901560624
IP,15.78B,1.63M,35.15,29.01,41.89,2.7962874821513566,0.9922729383946292,6.962836394703118,138.72340425531914,0.5235018935174872,67.14398163815763,1.8775387535658068,3.3701058703475097,29.88415849425576,0.05268847566440303,-0.6808510638297872
PKG,13.61B,364.4K,151.37,112.0,158.66,5.266850283219872,2.5004625917473633,15.321960965114492,147.55796743956586,2.2547274749721913,67.13449709440137,3.535873450354715,6.9710376317991685,37.81095460137582,0.03303164538077116,-0.5545140601874692
ETR,26.16B,1.22M,93.55,87.1,120.78,2.9325803653550446,0.6564503420754436,26.560790379286768,192.8316335641074,1.4017825581846197,66.73645816574424,1.957100268701999,9.192335527288249,30.19477177170439,0.04575093383622908,-0.5888233583494467
RJF,24.61B,499.44K,98.99,82.0,126.0,3.71900826446281,0.47531333324745917,,,1.4845407947807376,66.68055078836016,2.4798551946084357,8.582184597455493,-130.8783151111963,0.016971411619909553,-0.24932249322493225
AFL,108.76B,1.84M,80.25,58.92,81.01,7.994520279857135,1.250899514644864,,,1.2057020705756305,66.55873118115055,5.321051262292675,21.023964189058574,286.9576959102902,0.020685358255451713,-0.14871481028151776
CVS,126.2B,6.58M,71.54,64.62,104.83,2.6040382455275197,0.7601841077134094,4.194734652106926,196.21251972645976,1.0776643990929706,66.38430384796962,1.7286726612283256,1.4191986326625907,21.36028463354608,0.0330584284279299,-0.41820094687006837
MPC,147.01B,2.49M,148.2,104.32,159.5,6.834929992630803,2.5751370861386826,7.770409707509011,126.86433063791553,2.243951612903226,66.04420349175932,4.514075072852378,4.045191562960027,36.90120405940167,0.020242915396602397,-0.14195867026055706
SYY,48.4B,2.85M,63.26,62.24,87.41,35.93514458080334,3.2151585733318813,4.91375905454401,132.1179552318545,0.958912792356362,65.97054375099401,23.706610277661817,2.4535904761829115,33.57212612509144,0.039045211279419706,-0.3388235005506068
LMT,110.71B,1.52M,441.06,392.15,508.1,18.192640692640694,2.95026150444031,12.78979212843707,127.00773349196908,6.697211155378486,65.85726316907021,11.981175258355739,6.63188518464069,100.64187217018821,0.027207182846832146,-0.4509220701963117
MOH,20.24B,513.86K,348.91,256.19,374.0,8.533554266777134,2.2619134763194495,5.320043232856971,143.36569579288025,5.327586206896552,65.49119809838946,5.588726929688579,2.4302606235621886,41.55396347515882,0.0,
KMI,38.14B,13.62M,17.11,15.89,19.36,1.8364724685825315,0.8483778031937226,29.048843187660665,173.5494880546075,0.2629106043377109,65.07915743243898,1.195160809032224,10.89299807352449,24.604120164780156,0.06557568439367495,-1.0870307167235496
SNA,17.11B,203.32K,253.65,201.8,297.26,5.523821480133074,3.6512502766098693,28.86762360446571,130.26515151515153,3.9139583853711892,64.80651272239547,3.579796070284854,14.361554065904812,63.296039062938966,0.025547014216150604,-0.3253787878787879
EVRG,11.47B,1.91M,49.95,46.92,65.39,1.8752552168950967,0.5915361775070929,24.856003544528136,187.9396984924623,0.7797068675705847,64.06253791065603,1.2013360842449765,8.472604149902892,32.567699516884744,0.04908908833929925,-0.785036292573981
MGM,12.86B,3.43M,36.44,31.27,51.35,4.144325288132319,0.4679923560036563,9.977406057063973,195.8853762027132,0.5691659459473479,64.02350471979916,2.6533422964512257,3.261032120768086,22.291537895768023,8.232711616517808e-05,0.0
ALLE,9.08B,525.83K,103.48,88.82,128.36,12.450679526523455,3.410346318266968,20.23013698630137,130.0,1.6177446445446466,63.96559784999971,7.964151595528241,9.95409851473968,56.38184292178745,0.013045998803686204,-0.28098591549295776
UPS,132.59B,2.74M,155.08,150.54,197.8,10.385786295353595,2.9581929577665003,12.604851507594649,133.58962037481982,2.433918128654971,63.71619488974135,6.617427836779545,6.011942941081467,40.96181698039906,0.04114005625915854,-0.6463238827486785
ULTA,19.02B,538.98K,379.43,373.8,556.6,14.625730489693096,5.717579009137396,15.481089679102256,130.50296232614244,5.985400586369892,63.3925811982959,9.271628076522616,7.520030327495474,153.5364459051627,0.0,
INCY,12.87B,1.22M,57.61,55.65,86.29,4.293634768932468,3.2786647593149705,21.18236766847194,99.34216990586987,0.9113885646050993,63.211239253713615,2.7140597464705363,13.478301429499899,41.97530169582645,0.0,
LDOS,13B,679.14K,94.89,76.58,110.91,4.448742746615087,1.5891294334408106,8.598228243877019,159.42028985507247,1.510948905109489,62.801593798946065,2.7938813488892835,3.38716256289261,79.26786534379168,0.015175466427045732,-0.24154589371980675
CSX,62.48B,8.15M,31.14,26.79,34.38,8.114714029656184,2.4164786374554192,39.74047039740471,147.59036144578312,0.4964287887354319,62.72802886587682,5.090200158906088,16.89027216826529,50.71194541429652,0.01380860656480747,-0.22289156626506024
TGT,51.69B,4.56M,111.98,102.93,181.7,6.964136780650543,1.5693718753524037,4.831873410567957,143.35329341317365,1.8089229685643418,61.90424097815892,4.31109601474251,2.0865474999702376,24.233493303686213,0.03875691971687439,-0.5976047904191617
PPG,30.25B,1.32M,128.46,107.4,152.89,6.288501026694044,2.2056175729204175,14.244663382594416,141.6326530612245,2.0805645459886946,61.742860591149,3.8827004221846777,6.209770461753491,56.44403300310263,0.019539155136359235,-0.2979591836734694
EIX,25.18B,1.71M,65.69,54.68,74.92,2.311518028710297,0.5141355859762919,18.26437941473259,177.01711491442543,1.0671917577143228,61.55407588801004,1.4228335615573702,6.351063834055526,31.391043688523823,0.04493834511017268,-0.6797066014669927
GPC,20.65B,743.9K,147.04,139.67,187.73,8.431506825845846,2.0334164913835058,7.673618589736003,131.75701173315065,2.452481017857861,59.95560912213137,5.055161275609961,3.4918557325080526,79.59408857523633,0.025469261228218427,-0.38821575992615254
TRGP,19.72B,1.24M,87.22,64.85,88.01,7.252984450024227,1.6920325971903936,19.07042336281106,197.1150926207106,1.4562061929243344,59.8953648490871,4.344201498789565,5.794736212005871,29.142351721046666,0.019490942171604516,-0.3470999088976617
EMN,16.18B,540.71K,72.65,72.21,92.21,5.082212257100149,1.8414460767720533,14.586919104991395,124.63235294117648,1.2209358192059425,59.50353850141618,3.0240961271272795,6.964269566430809,39.47551822532976,0.04349621381459112,-0.34558823529411764
TXT,15.52B,1.19M,78.29,60.54,80.6,3.738982087005971,1.5953897482559904,8.440420560747663,109.88593155893535,1.326741663723957,59.0092276862547,2.206344452869631,4.532542897629961,52.25396256392251,0.0010218418580211501,-0.015209125475285171
